candidate_label,Alexandra Dessoy (C),Anders Storgaard (C),Ane Rolsted (C),Anne Eggen (Ø),Anne Eskildsen (B),Annedorthe Kring (Å),Asbjørn Dalgaard (A),August Gade (F),Bettina Palle (I),Bianca Vitting (Ø),Birgit Bech (Ø),Bjarke Bisgaard Yolal (F),Bjarne Henriksen (A),Brian Holm (C),Britt Dam (A),Carina Høedt (C),Carsten Nørballe (F),Caspar Stefani (C),Casper Pedersen (V),Cecilie Fisker (M),Christian Ohm-Hieronymussen (V),Christina Sylvest-Noer (A),Christine Jørnø Vestergaard (A),Claude Teisen-Simony (T),Claus Wagenblast-Franck (C),Daniel Panduro (Ø),David Michael Gerschwald (O),Ebbe Wendt Lorenzen (A),Elias Lederhaas (C),Else Guldager (Ø),Else Marie Thorgaard (C),Emil Samaras (Ø),Eva Bechmann (Æ),Fasael Rehman (C),Frederik Tuxen Bjerrum (I),Freja Fokdal (B),Gabriel Egholm Rasmussen (Ø),Helle Sjelle (M),Henrik Karl Hierl (I),Henrik Kragelund (C),Isabel Havndrup Aackmann (B),Jacob Rosenberg (C),Jakob Ørsted (Ø),Jan E. Jørgensen (V),Janek Balling Majewicz (A),Jens Otto Jarløv (B),Jens-Christian Navarro Poulsen (B),Jesper Jerry Schou Nielsen (F),Jesper Ronald Jensen (C),Jimmy Streit (C),Joachim Høyrup (V),Joseph Favilla (I),Julius Lundsteen (F),Karsten Lauritsen (B),Kim Christiansen (A),Kim Hjerrild (Å),Klaus Eskelund (C),Kristoffer Appel (A),Kurt Pii (M),Lars Berg Andersen (I),Laura Lindahl (C),Laurids Kristian Fahl (Ø),Line Østergaard Olsen (I),Lone Loklindt (B),Lotte Kofoed (F),Mads Freund (M),Mads Simonsen (A),Mads-Emil Gaardsvig Christensen (Ø),Maj-Britt Mathiesen (C),Malene Sandfeld (V),Malou Ananiassen (C),Malou Astrup (A),Malte Mathies Løcke (A),Marie Budtz Andersen (C),Martin Skytte (D),Matthew Dawids (O),Merete Winther Hildebrandt (C),Mette Bram (Å),Mia Michelle Haugaard (Ø),Michella Lescher (F),Nikolaj Bøgh (C),Nikolaj Rachdi Bührmann (F),Nina Wendt (F),Palle Bisgaard (Ø),Peder Brandhof (C),Per Ludvigsen (V),Per Odin Thiim Thim (E),Per Paludan Hansen (V),Per Toni Hansen (B),Peter Kristiansen (F),Pil Yildiz (Ø),Preben Boldt (V),Rami Zouzou (C),Rasmus Edelberg (A),Rasmus Holme (Ø),René Hülz (F),Rie Jakobsen (C),Rikke Alice Bille (B),Rosa Agersnap Bone (Ø),Rune Rummel (A),Silas T. H. Rasmussen (C),Sine Heltberg (A),Sofie Kümpel (A),Susanne Bonfils (V),Susanne Nørlund Munk (A),Søren Bach (V),Søren Brønchenburg (C),Søren Dahlstrøm (A),Søren Frost (V),Thomas Frank (A),Thomas Jean Nielsen (M),Thomas Mølgaard Andersen (Å),Tilde Nordin Dræger (Ø),Tim Tue Wodskou (Å),Tina Jacobsen (C),Tomas Munch Nielsen (F),Tone Høybye (Ø),Torben Grinderslev (C),Vibeke Westh (A)
Laura Lindahl (C),0.0,0.18900072607216406,0.0,0.13066052785558363,0.0,0.2637433481500955,0.3158771549643955,0.3187438695679309,0.042450129590677496,0.2764928995473039,0.2912803703498718,0.23899304631890414,0.0,0.09357964291866702,0.2933173166419133,0.28431566324810476,0.0,0.25308696976694833,0.29632842369115486,0.3016599904862373,0.03597353261104565,0.3680403192166747,0.0,0.08078917968282026,0.24583908474125868,0.2649255693162581,0.19156339661812075,0.31956694954798565,0.24041766646728047,0.2409609726812616,0.14092592884400837,0.17346088433655624,0.3442580538390546,0.4271963477452484,0.3503787294884499,0.3284696033731585,0.16680385809078688,0.40094147205866243,0.19469230555892247,0.15049572225550673,0.32153953227563686,0.33614702118284356,0.0,0.21801442536079074,0.09983544361535583,0.12031541087299512,0.0,0.039302259134399824,0.30072794855992996,0.3060535227888877,0.32223088248934384,0.18192717673841086,0.15337471937147595,0.0,0.09949190462687607,0.19902110768009793,0.0,0.2878302589487121,0.2674555536823657,0.30535739011718055,1.0000000000000007,0.0,0.1465100893389913,0.3026323498659126,0.34532617183750025,0.09540543311916529,0.1074029427491415,0.0,0.03965481340031606,0.3107276180083433,0.35089649951953844,0.0,0.2236238033965858,0.17320522975699879,0.0,0.18501491473586099,0.2956281908719444,0.33350633537824864,0.2553388222343819,0.29610517155307864,0.1613076573224399,0.06069376196057041,0.0,0.3305513479122178,0.07907049561552393,0.0,0.2072000672101197,0.054865746073874865,0.09378002836521719,0.13828560128378883,0.30674358902353616,0.2132655930558317,0.26155628709194817,0.19196743342617303,0.21864334253141307,0.09251171481601043,0.23802112309591938,0.28171896290772286,0.3615473406909256,0.21305031196154273,0.043144630197204506,0.16959157833539598,0.06474551762069539,0.0,0.37229546905624805,0.0,0.2663292976114035,0.1611670751504802,0.21926411105141402,0.06291442227889506,0.22507216849145295,0.01856606456858631,0.19815286476451638,0.38545066839304304,0.10894547131783477,0.3259731037959925,0.27787650180202006,0.0,0.4243356391990531
Laurids Kristian Fahl (Ø),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Line Østergaard Olsen (I),0.0,0.13050003599158957,0.0,0.05650359412443823,0.0,0.13643686909467487,0.2376380780262625,0.1772755002783308,0.0,0.2776984223472525,0.1695836546909203,0.10495851608597073,0.0,0.096721195022869,0.22045446250982667,0.25880183373996696,0.0,0.2546962894756486,0.17953826534747358,0.159902459905629,0.02994941088741277,0.28819368729126427,0.0,0.04416663816910138,0.2017353197335501,0.17923525907424392,0.1216748424081633,0.1784347069103379,0.16594246804267127,0.25748605698400245,0.12014553570864678,0.1765433293523456,0.17396275106665773,0.26112697501081017,0.2653932121686349,0.23617919048229344,0.23990528184356855,0.24183400857561663,0.1071974694283541,0.10895788559941533,0.260693889349058,0.22926555872048598,0.0,0.14396041694734166,0.18656821291643455,0.07275811333047907,0.0,0.027371934700697473,0.11374423284435842,0.3012058626221659,0.24532703058768834,0.08116907246663295,0.11329413025961763,0.0,0.07461308052893788,0.19955589440698693,0.0,0.1704840860036865,0.2050992781206783,0.2905117056748001,0.1465100893389913,0.0,1.0,0.24185152015722197,0.2190026059227268,0.0802054040275729,0.11517579427254546,0.0,0.0,0.23459151288930752,0.1713821877774564,0.0,0.2725384429905264,0.09318411037794178,0.0,0.15817010530522504,0.28833298265460106,0.22333672011486105,0.13192255233723468,0.2354255623008335,0.1402715153988166,0.02513638257764678,0.0,0.15415030491808934,0.0,0.0,0.2127914411381587,0.02064034988619592,0.0,0.10888301535072917,0.12820066127763588,0.2257108834186129,0.18818537720990666,0.15976581985304747,0.14690717783091004,0.08718778317907387,0.12603566172979944,0.1500405283883237,0.23010885165880895,0.2584529131446312,0.05763009227909813,0.08943661800819516,0.024636101361186748,0.0,0.2285612827490744,0.0,0.14807649568767256,0.12663429555595843,0.1655082490653934,0.06738469453024756,0.14279939612652578,0.03284016397493646,0.1503720841847433,0.25908521076653385,0.06935159806091118,0.2756273262698488,0.28129014814216047,0.0,0.1806804608818713
Lone Loklindt (B),0.0,0.32881350673884285,0.0,0.12892514703534944,0.0,0.31292062115053304,0.39625263559556034,0.5989171363826256,0.04078251403161477,0.47463131299633415,0.41533682082381196,0.3302460959617982,0.0,0.28016315637130934,0.4083302980778576,0.6198581124077104,0.0,0.42236962266328937,0.503331994229025,0.5688980734925863,0.12366299672656858,0.4820740048945901,0.0,0.11968952760093861,0.3073856333146246,0.4420289692744634,0.3227317050860487,0.42863659314511676,0.5094805978925268,0.4069379293076229,0.20432467742233748,0.362558767807814,0.44528886898533676,0.45521572128852444,0.5369220058505791,0.5700528916591628,0.32240079388472015,0.4891857865898089,0.29617967882278495,0.23402417726819702,0.5367240045883864,0.4550396714271089,0.0,0.3885816652199978,0.19138201930858412,0.13279439445419564,0.0,0.012758781971479439,0.29178905917869663,0.48087775467015026,0.49426199831765294,0.2840411733002988,0.19493242266550606,0.0,0.18658404330302078,0.27825205919100177,0.0,0.5924963812184028,0.36913769388724094,0.5532345253249981,0.3026323498659126,0.0,0.24185152015722197,1.0,0.6580216249714066,0.164833761555137,0.1335057926939647,0.0,0.0166771864350435,0.48862860746758857,0.37145138491658025,0.0,0.48096513808233426,0.2098394628852961,0.0,0.30865733212246504,0.49274658006062416,0.4742829466329459,0.3402400182179678,0.5704649326214928,0.3399743347088144,0.13892205370507502,0.0,0.5067588460154968,0.17871804541909164,0.0,0.4611712199775909,0.10972692558056314,0.026733240127254147,0.2374609126005205,0.27245995411497886,0.3409780466954651,0.3863809451910582,0.3648657123265381,0.3324850770501425,0.22610210153176277,0.43512848418018313,0.31782429051796673,0.5288545939238919,0.23116141108448612,0.08548970466027533,0.3184381527112843,0.058021901180463006,0.0,0.5377877706030685,0.0,0.41018831934398914,0.1581845950569873,0.3651343837961964,0.16228772446612214,0.33953549151654483,0.06086788682601229,0.3891699588829224,0.5592818605289831,0.31501840272570014,0.2754022274016359,0.5331324417656144,0.0,0.45497953172783956
Lotte Kofoed (F),0.0,0.38299831520482785,0.0,0.13223042653852732,0.0,0.3143235654976733,0.4752690899713473,0.6788676285396416,0.039002808526360976,0.5705738499516175,0.3855076034846868,0.3666323613781368,0.0,0.2835557731140836,0.4406521304666976,0.6347787268268998,0.0,0.4469841518675133,0.5148166677528373,0.6074021493063497,0.08055978540002619,0.5363085861068935,0.0,0.14166746390682083,0.3396950443255725,0.4571596836449862,0.3126661238377632,0.5160223927615694,0.5634811958258346,0.4818340562922444,0.22969389860912856,0.39648634921858494,0.5525104716991724,0.5212655896091827,0.5679755124033906,0.6227917737595681,0.36459919448319494,0.5438219667890173,0.32111746238914346,0.24446449243742593,0.5521386814941905,0.4806465833979246,0.0,0.43480777934540915,0.20090356279967164,0.17656532051299106,0.0,0.027730226245304766,0.34082047362769097,0.5511615481681179,0.6226468417066123,0.302367867103093,0.25108835542586017,0.0,0.18265688541199773,0.3252961081693551,0.0,0.6642350303919429,0.3885145187891795,0.5597635691952507,0.34532617183750025,0.0,0.2190026059227268,0.6580216249714066,1.0000000000000002,0.17525912161162346,0.17423196947747602,0.0,0.034400549681089396,0.5505989707458365,0.44646620094039,0.0,0.536788095673444,0.21457495752500275,0.0,0.29913817832404543,0.5469996963904881,0.5378073211725322,0.3808676963342965,0.6296923613054585,0.3752924502395751,0.13227711221299315,0.0,0.5522336034789272,0.23247548122619416,0.0,0.5418066783785881,0.19038328430172036,0.08633540761374393,0.21991446756409985,0.31544196065090424,0.36910819383262516,0.46015590725579725,0.37766960776707476,0.37815420946104983,0.15970563006215474,0.47739795669542723,0.3815393949668907,0.6266483495647943,0.3047836138556394,0.10667054969256082,0.33164490957357257,0.08992563566216058,0.0,0.6202817713820696,0.0,0.4472131620656681,0.18810505505171599,0.4507367661338697,0.15874028007043664,0.3683167330545956,0.07781498799753976,0.4472445191205395,0.6196123336051576,0.3918033137788809,0.3649617167760024,0.5677003718441528,0.0,0.5117505119522063
Mads Freund (M),0.0,0.4897261205547838,0.0,0.036636986744974065,0.0,0.09346684300550466,0.12945446395326612,0.20597885217983083,0.020309633843152833,0.14914780818577628,0.09720551185483099,0.10812489481850654,0.0,0.10088309134375868,0.14757987878583018,0.18783608478336442,0.0,0.1201373997145135,0.1420058288339677,0.17593405225916314,0.016027555693963465,0.18792397163436458,0.0,0.04352638832671083,0.47147751171050595,0.15765952139512532,0.10298315053244708,0.15127105659130768,0.47719638133133097,0.14318022650743478,0.05720453634472803,0.09810590269505966,0.15354948274924074,0.15805399402692305,0.18387116230074912,0.15852222835788266,0.10695592069036236,0.16116633565986632,0.10000932181865285,0.07896696743111717,0.15428862714938116,0.18671244190081837,0.0,0.11577713061804493,0.04516242703756936,0.04540248612545003,0.0,0.038858004781760186,0.13114822386731714,0.18873109127143264,0.1484455458040447,0.08166789953771111,0.5203792906257285,0.0,0.05465041017875099,0.10303869727177616,0.5294713673998287,0.19771313528188925,0.12357978460385412,0.17026714307711213,0.09540543311916529,0.0,0.0802054040275729,0.164833761555137,0.17525912161162346,1.0000000000000002,0.8104157267527428,0.03482007603422968,0.0,0.15606410297159673,0.14073020471448575,0.0,0.41870806848273756,0.06893267339924525,0.0,0.082857105757478,0.17119422755647223,0.18166258832903667,0.11442997288166644,0.16269973405911614,0.09565469473438262,0.03631717777116164,0.0,0.18369880546649195,0.07546120612814582,0.0,0.1404316919299763,0.041851632136932417,0.030085837140979062,0.07626486559831884,0.09757175196659386,0.11715408196711125,0.12202251963899562,0.3617012385010896,0.3439688348505432,0.047014605603404695,0.15150132430377883,0.10804874793616613,0.17767674188054086,0.09507288027585283,0.02610085255301856,0.09349681853552876,0.026103694678126566,0.0,0.1823364405330366,0.0,0.12737220653778375,0.04760547577712701,0.12639289901511835,0.34889490812509083,0.12620200252007496,0.019894264673687424,0.12582358463093915,0.18374220552103643,0.09329732648143199,0.11399665944106391,0.1668697488725622,0.0,0.1483783727970898
Mads Simonsen (A),0.0,0.4103562616877506,0.0,0.04032149474746764,0.0,0.10709253215597797,0.211662679994949,0.15033374989471723,0.027179035959676932,0.1877497792400456,0.12335079203259712,0.11910769983091753,0.0,0.015509515700264936,0.12779685789687278,0.15307147460807116,0.0,0.14661097477153576,0.12182050375239337,0.17328033254408112,0.08773789708109556,0.16922039253189486,0.0,0.03238402417243777,0.401701439699311,0.122411478731062,0.05635683133069766,0.16669550068476569,0.3899246636448654,0.15105955643106425,0.066251324132616,0.11297490354344546,0.1502982722467156,0.16502163232289138,0.14484586510537967,0.14938801340844204,0.08797637543797197,0.1772241014996328,0.08247126350674962,0.0575468343467434,0.1881182645677374,0.14238893257920043,0.0,0.10482883355839916,0.056615325739017376,0.1640559821964577,0.0,0.04252615818205942,0.11330590080358859,0.20003747080501247,0.13896961127961166,0.06843482318970874,0.48876219880228183,0.0,0.054546807340363435,0.12523792817110693,0.43585470183979425,0.14367102195604076,0.16381952993167695,0.1371163213335264,0.1074029427491415,0.0,0.11517579427254546,0.1335057926939647,0.17423196947747602,0.8104157267527428,1.0000000000000002,0.03267637130788326,0.0,0.1374992811609804,0.16421938278971132,0.0,0.4311892844746171,0.041128278468770575,0.0,0.06269283017884475,0.1715545794055718,0.15097802216578549,0.1184651727650587,0.1652560903225801,0.10350191775225426,0.015595355454403338,0.0,0.1292405279578023,0.05062551903624245,0.0,0.10642284216243182,0.06438357330933023,0.023917719877225466,0.04085444463128555,0.10376137785467701,0.1059418577689385,0.11579196155545647,0.33362119327767875,0.2906839644823954,0.018188081445681202,0.12215310422463277,0.1432971335762599,0.17732109904707516,0.07679227112284998,0.04088306156373824,0.08702179719894705,0.0543966241770056,0.0,0.206169358490207,0.0,0.10081827466739736,0.03237828285715643,0.11616872274317555,0.2981122598876447,0.09992513749680547,0.02970608721916376,0.0890503690269825,0.1457867728141538,0.09596075967552453,0.15921928416296116,0.15163895723056448,0.0,0.16292005927299164
Mads-Emil Gaardsvig Christensen (Ø),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858195980148176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03482007603422968,0.03267637130788326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maj-Britt Mathiesen (C),0.0,0.016114501945887566,0.0,0.0,0.0,0.0,0.0,0.018454357104790195,0.0,0.03528460603898341,0.0,0.024985399151019824,0.0,0.0,0.05008142921477538,0.02380418217862272,0.0,0.060989169904365474,0.07822706330368402,0.043986478272667835,0.0,0.027003104922629906,0.0,0.0,0.010315027561811367,0.030865929972882344,0.0,0.04881337122103058,0.014384188345672424,0.0857325609705852,0.009710263974063214,0.008252919660553068,0.0,0.050110821044247314,0.08518009196092458,0.01602834750474884,0.03709949191244736,0.055818575805005086,0.009961062429921194,0.0,0.05477321394640067,0.016404307298807364,0.0,0.022966942279285654,0.0,0.0,0.0,0.0,0.0,0.03914902763463295,0.017196259089089103,0.029242617650742382,0.02555010984153697,0.0,0.03813334143030094,0.0516174204540347,0.0,0.022809257896019935,0.012636804801747371,0.021539938004173392,0.03965481340031606,0.0,0.0,0.0166771864350435,0.034400549681089396,0.0,0.0,0.0,1.0,0.03522092365312799,0.019477314939880416,0.0,0.009908733392129719,0.0,0.0,0.0226699332868201,0.032066251976213364,0.023903185119609434,0.0602591305481893,0.0,0.022027933794287323,0.0,0.0,0.02352350189881605,0.0,0.0,0.0,0.0,0.0,0.0,0.11516024025031438,0.07842385257632031,0.04584419534364364,0.017426850116437364,0.05438049267154617,0.0,0.0,0.06929200742237518,0.034761388031246274,0.0,0.0,0.0,0.15003290625741092,0.0,0.07085630859495125,0.0,0.0,0.0,0.022801822414357475,0.0,0.05252391017063571,0.0,0.0,0.03501642807130372,0.0,0.0,0.08520322249695837,0.0,0.13522614120717483
Malene Sandfeld (V),0.0,0.2642495860259989,0.0,0.1476750820228911,0.0,0.29265585985566556,0.4524442575289289,0.5264478942646844,0.04456707123917057,0.40487999650955914,0.39777913968043604,0.3203770260722924,0.0,0.24696113609345188,0.45172652141729674,0.48042965041030766,0.0,0.4964565861066596,0.5192931938105649,0.5880205647834462,0.09015658892183233,0.5373586234867527,0.0,0.18812142083808156,0.3822236305048386,0.4053593712469204,0.3931415868436071,0.4016087649062703,0.42657098955723405,0.45921829594926716,0.2084954620285032,0.3074307703051896,0.5514048800293113,0.5165448194533053,0.5471457418426788,0.5205953646897141,0.3634075213981839,0.6038615637559953,0.28797788891134546,0.2614579329995785,0.512674848515563,0.4762403289692049,0.0,0.4734166729730895,0.09933395608634492,0.14252498922970266,0.0,0.13630576276307263,0.38553871275060897,0.508301170389733,0.5242720177863109,0.24276247993879513,0.2304778003473428,0.0,0.16798266374650675,0.2999632723421138,0.0,0.5093058180190841,0.44258601649474844,0.47873570439403457,0.3107276180083433,0.0,0.23459151288930752,0.48862860746758857,0.5505989707458365,0.15606410297159673,0.1374992811609804,0.0,0.03522092365312799,1.0000000000000009,0.49889844952554047,0.0,0.38704851743871516,0.19591913698604874,0.0,0.37222255005045785,0.4751478784057535,0.4637434332620098,0.3082700683379892,0.4708255938558304,0.3025196225907551,0.1326800018936257,0.0,0.4742058657636307,0.1470722685824143,0.0,0.43691226061411376,0.2160335990070822,0.098629717635781,0.225997682183605,0.401385015712143,0.4250773295174176,0.4897655372849365,0.34592514582098394,0.37594090670107305,0.1848259810459571,0.41134863823661355,0.42335425066452026,0.5460138124127236,0.30199004162294985,0.1015284890167693,0.2834604272180609,0.10592582905707831,0.0,0.5606062815341317,0.0,0.37906927067146046,0.17005042098236095,0.37896480627268414,0.16717356463987063,0.32518694284295846,0.11745639986492275,0.357934909411107,0.5450175322377667,0.2740911056681687,0.29893661117350856,0.5479265588955343,0.0,0.47586636272534266
Malou Ananiassen (C),0.0,0.2281608942595042,0.0,0.09683546714172646,0.0,0.254365109893141,0.43680054460950196,0.44576547387550447,0.01418272598433107,0.3566738078657586,0.28693881912645103,0.31803809175641984,0.0,0.20554271649483957,0.35149870886792356,0.40827056241526205,0.0,0.4026356121509308,0.44162734185769487,0.4748104965522914,0.05793248762568888,0.5057516806260896,0.0,0.16012963007146142,0.3242697684090855,0.3745457838101162,0.31511339701836266,0.4398567473606918,0.3601109761072974,0.3161755095432438,0.1467342074155044,0.2331218030706326,0.42270874434439365,0.5313663979622151,0.44852411525673896,0.4364792948426624,0.2530081644584955,0.48371315826778855,0.21881744126848804,0.22819574088644906,0.4741309825401474,0.38817480818464073,0.0,0.33721822475271507,0.13041489719995783,0.19373226473943286,0.0,0.0936797555808654,0.3170287928063574,0.44796354894186513,0.44668712151094514,0.18643113724451396,0.24169919863390268,0.0,0.15014974976006737,0.295673739973011,0.0,0.3914192401078076,0.443360600929062,0.4373304194127825,0.35089649951953844,0.0,0.1713821877774564,0.37145138491658025,0.44646620094039,0.14073020471448575,0.16421938278971132,0.0,0.019477314939880416,0.49889844952554047,1.0000000000000004,0.0,0.3718372600549293,0.16674879674151766,0.0,0.31647027632187996,0.3726114490931254,0.3601539312707081,0.3102350293999936,0.3803250105742792,0.2491859407042903,0.09833712146150399,0.0,0.393809792556427,0.0844852776290321,0.0,0.32377856414296163,0.10875664542244358,0.07544593613952232,0.1818366408772469,0.4935953066629103,0.4157998959132058,0.40780764425220684,0.3024777542506668,0.3109330282831413,0.10603996022321703,0.3243706830703299,0.5310163463402543,0.45896342075664615,0.21788088363709962,0.08235026993058459,0.2248578827203423,0.22731886582145508,0.0,0.5203137565128477,0.0,0.30805222906520424,0.15578259550004012,0.313861373069673,0.11502414300476047,0.2943615895635026,0.07965924928382441,0.3249260135186849,0.49287171264195817,0.19515615807949369,0.29318787677200736,0.4521894865873843,0.0,0.5015706824575155
Malou Astrup (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malte Mathies Løcke (A),0.0,0.692099468829499,0.0,0.09382486172324318,0.0,0.27751194730253537,0.43291545809645116,0.4858390755830697,0.07323100314820011,0.5514094179627242,0.3339606865918534,0.2759111987584894,0.0,0.16786524991774815,0.35111332315695815,0.5337757709121795,0.0,0.38333266992896975,0.384359520763724,0.4245428934964933,0.13028330140240427,0.4015556897002259,0.0,0.12687744018418928,0.6552006792573053,0.4537741456005986,0.21473844603041772,0.42611676798257475,0.7575024025705542,0.3886849837887355,0.18947379803612924,0.34525694571054655,0.3836688391298288,0.43588030920792226,0.4500097622457958,0.5288107788835557,0.30639112077333325,0.4244763962088606,0.2390747124454118,0.19778048886766184,0.5537887171881488,0.43200515650455024,0.0,0.31789852960774484,0.16152050333680057,0.14963146059096077,0.0,0.021638898855659235,0.2697681563603106,0.4931841690291557,0.44255874557910946,0.231438450805533,0.6349023905632933,0.0,0.13673279328196933,0.31633255720552844,0.517911139839856,0.48013587410577846,0.3274992206085674,0.46231322972460953,0.2236238033965858,0.0,0.2725384429905264,0.48096513808233426,0.536788095673444,0.41870806848273756,0.4311892844746171,0.0,0.009908733392129719,0.38704851743871516,0.3718372600549293,0.0,1.0000000000000004,0.15887854862024636,0.0,0.2741951595933554,0.47267740375728934,0.4093028059076258,0.29822476999943615,0.49452280804693266,0.2986614371706504,0.1063098884799712,0.0,0.38352282391048,0.15851654728347286,0.0,0.4551765245154692,0.08169269384345906,0.06333343959506474,0.1230113325504356,0.2757402405255344,0.3429929379289334,0.36275462347026394,0.5742790634432112,0.5369565129527906,0.13821309576567864,0.37904664502990254,0.3491735333642155,0.5009868510495906,0.24253239318202102,0.11153925665269636,0.2931537095449042,0.07984851190435242,0.0,0.5096712339591326,0.0,0.32164814679250586,0.10782967178045634,0.30578412872106525,0.3976257431961186,0.2627737480894112,0.09931995842887693,0.3196222666080377,0.5016042381194511,0.24246589963121193,0.24980749565782,0.4505977773847756,0.0,0.38354887332665377
Marie Budtz Andersen (C),0.0,0.11007221189870883,0.0,0.09823900210265091,0.0,0.08829432853816267,0.16629022223507628,0.2079652666848917,0.0,0.1556560981310756,0.153871374001268,0.11948497837363786,0.0,0.1104934526219925,0.23253084768545187,0.19081020619984676,0.0,0.1728866631609652,0.18670697431035385,0.22220869155284337,0.02686676964636488,0.23990130152545017,0.0,0.12682358152607637,0.15874450570241028,0.16282066998542113,0.13918320517721638,0.14506531565088518,0.15868907559876197,0.16017889815621839,0.8362220923679965,0.11049047664450388,0.18878559983285367,0.26706442975075806,0.29677532980455956,0.16599287673483715,0.15895524627775265,0.2558719295462003,0.12813482703453463,0.11095862319230107,0.2418645227791059,0.17204413483685113,0.0,0.1449486823342765,0.024751481889941442,0.06345430872056139,0.0,0.008736023900143122,0.1254133425747002,0.1943295227756524,0.18953754091888197,0.10327994633369535,0.09391322748246299,0.0,0.0660479614153553,0.12431280634057708,0.0,0.20339565710369864,0.19122084660908964,0.19006083514213837,0.17320522975699879,0.0,0.09318411037794178,0.2098394628852961,0.21457495752500275,0.06893267339924525,0.041128278468770575,0.0,0.0,0.19591913698604874,0.16674879674151766,0.0,0.15887854862024636,1.0000000000000002,0.0,0.17813287748290332,0.17477332968949377,0.17462433859691381,0.16669891567862735,0.20156981144381722,0.12094448592988097,0.08275070096530776,0.0,0.1850090728496762,0.05928734636646964,0.0,0.1685721626222487,0.037566030353189464,0.030077524121295576,0.06942367015137656,0.23486045301083966,0.14881547684627203,0.18177948024074572,0.12762112262576886,0.13076954252174192,0.05251840289522781,0.1677384831151134,0.2018839709204471,0.20997189838747618,0.10596506495526961,0.04183449313892323,0.10424091930895714,0.030771334389657824,0.0,0.2629125264014822,0.0,0.14583830077445184,0.07677135503679225,0.13161979810004967,0.06499962697695204,0.21366828785951086,0.04024661917371961,0.104709724558754,0.201151949809361,0.07662354169737226,0.09414923164976649,0.20340577554079187,0.0,0.24445965566488828
